game_id,away,home,away_rank,home_rank,away_score,home_score,date
401490315,UCLA,Washington State,11,NA,67,66,2022-12-30
401500554,Miami,Notre Dame,14,NA,76,65,2022-12-30
401483427,Western Michigan,Wisconsin,NA,15,66,76,2022-12-30
401500555,North Carolina,Pittsburgh,25,NA,74,76,2022-12-30
401491268,Bucknell,Holy Cross,NA,NA,58,60,2022-12-30
401487724,Navy,Boston University,NA,NA,75,58,2022-12-30
401486969,Manhattan,Saint Peter's,NA,NA,57,67,2022-12-30
401469504,Stetson,Lipscomb,NA,NA,86,80,2022-12-30
401500553,NC State,Clemson,NA,NA,64,78,2022-12-30
401496880,St. Andrews,South Carolina State,NA,NA,58,111,2022-12-30
401486968,Siena,Quinnipiac,NA,NA,83,76,2022-12-30
401496890,Morgan State,Hartford,NA,NA,61,54,2022-12-30
401490551,Lehigh,Army,NA,NA,78,80,2022-12-30
401484858,Buffalo,Michigan State,NA,NA,68,89,2022-12-30
401493704,Concord University,Akron,NA,NA,58,84,2022-12-30
401493623,Chicago State,Ohio,NA,NA,59,76,2022-12-30
401491227,Colgate,Loyola Maryland,NA,NA,101,67,2022-12-30
401490528,American University,Lafayette,NA,NA,60,47,2022-12-30
401486966,Marist,Fairfield,NA,NA,54,73,2022-12-30
401483256,SE Louisiana,Vanderbilt,NA,NA,55,93,2022-12-30
401483246,Prairie View A&M,Texas A&M,NA,NA,66,86,2022-12-30
401483225,Eastern Michigan,South Carolina,NA,NA,64,74,2022-12-30
401469503,North Alabama,Jacksonville State,NA,NA,66,62,2022-12-30
401485353,New Orleans,Houston Christian,NA,NA,96,101,2022-12-30
401483419,Coppin State,Rutgers,NA,NA,57,90,2022-12-30
401470187,North Dakota State,North Dakota,NA,NA,71,49,2022-12-30
401490314,USC,Washington,NA,NA,80,67,2022-12-30
