player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
G. Dilligard,F,35,6,11,0,0,0,0,2,1,3,1,1,1,3,3,12,TRUE,2006-02-18,Miami OH,A
M. Vandello,F,21,1,3,0,1,1,2,1,2,3,0,0,1,3,1,3,TRUE,2006-02-18,Miami OH,A
N. PlankN,F,31,3,6,0,1,1,2,2,7,9,6,0,0,1,2,7,TRUE,2006-02-18,Miami OH,A
L. Dyer,C,24,1,7,0,5,0,0,1,4,5,0,0,0,0,1,2,TRUE,2006-02-18,Miami OH,A
D. Ford,G,21,0,1,0,1,0,0,0,5,5,2,0,2,0,1,0,TRUE,2006-02-18,Miami OH,A
N. Onyeuku,G,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,FALSE,2006-02-18,Miami OH,A
K. Ford,G,23,1,3,0,2,0,0,0,1,1,0,1,0,1,1,2,FALSE,2006-02-18,Miami OH,A
R. Fortes,G,33,7,14,7,11,2,2,0,1,1,0,0,0,2,1,23,FALSE,2006-02-18,Miami OH,A
B. Holtz,G,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-02-18,Miami OH,A
TEAM,NA,NA,19,46,7,22,4,6,7,23,30,10,2,4,11,11,49,FALSE,2006-02-18,Miami OH,A
