player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Malone,F,12,3,6,2,5,0,0,0,1,1,1,2,0,1,2,8,TRUE,2007-12-08,John Brown,H
M. Smith,F,18,5,6,0,0,2,4,3,2,5,1,0,0,2,0,12,TRUE,2007-12-08,John Brown,H
R. Moss,F,11,1,2,0,0,1,3,2,0,2,0,1,1,0,1,3,TRUE,2007-12-08,John Brown,H
D. Bails,F,12,2,6,0,0,0,1,1,0,1,0,0,4,1,2,4,TRUE,2007-12-08,John Brown,H
S. Edwards,F,12,2,3,0,1,0,0,1,5,6,0,1,0,2,1,4,TRUE,2007-12-08,John Brown,H
J. Fowler,F,19,3,7,1,4,4,4,1,5,6,0,4,0,2,1,11,FALSE,2007-12-08,John Brown,H
L. Jackson,F,14,0,0,0,0,0,0,1,2,3,2,2,0,0,1,0,FALSE,2007-12-08,John Brown,H
B. Patterson,G,21,3,5,1,3,0,0,0,3,3,5,2,0,1,1,7,FALSE,2007-12-08,John Brown,H
D. Eggins,G,19,2,6,1,2,1,2,1,2,3,0,0,0,0,0,6,FALSE,2007-12-08,John Brown,H
T. Akins,G,10,0,2,0,2,0,0,0,0,0,3,0,0,2,1,0,FALSE,2007-12-08,John Brown,H
S. Moore,G,25,3,8,2,6,3,4,1,2,3,5,1,0,0,0,11,FALSE,2007-12-08,John Brown,H
M. Mouzy,G,11,2,5,0,3,0,0,0,1,1,1,0,0,0,2,4,FALSE,2007-12-08,John Brown,H
K. Stewart,G,16,1,2,1,1,0,0,0,1,1,1,2,0,0,2,3,FALSE,2007-12-08,John Brown,H
TEAM,NA,NA,27,58,8,27,11,18,12,25,37,19,15,5,11,14,73,FALSE,2007-12-08,John Brown,H
