player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Crossland,F,14,2,5,0,0,0,0,2,1,3,0,0,1,0,1,4,TRUE,2013-01-12,Baylor,A
A. McKinney,F,33,1,7,0,0,1,2,2,6,8,0,1,0,4,4,3,TRUE,2013-01-12,Baylor,A
K. Anderson,G,38,3,11,1,3,1,4,1,0,1,3,1,0,6,1,8,TRUE,2013-01-12,Baylor,A
N. Butler Lind,G,20,1,1,1,1,0,0,0,3,3,0,0,0,0,1,3,TRUE,2013-01-12,Baylor,A
C. Hill Jr.,G,38,5,9,2,4,0,1,3,5,8,1,0,0,2,1,12,TRUE,2013-01-12,Baylor,A
D. Abron,F,33,3,7,0,0,4,6,3,4,7,1,2,0,1,1,10,FALSE,2013-01-12,Baylor,A
C. Smith III,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-01-12,Baylor,A
C. Zurcher,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-01-12,Baylor,A
G. Green,G,22,0,5,0,1,0,1,0,0,0,2,0,0,1,3,0,FALSE,2013-01-12,Baylor,A
TEAM,NA,NA,15,45,4,9,6,14,12,21,33,7,4,1,14,12,40,FALSE,2013-01-12,Baylor,A
