player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
E. Claycomb,F,35,4,7,3,6,5,6,0,4,4,4,4,1,1,4,16,TRUE,2021-03-23,Pepperdine,N
C. Fleming,G,26,4,10,3,9,2,2,0,0,0,2,0,0,1,3,13,TRUE,2021-03-23,Pepperdine,N
D. Penn,G,37,6,16,0,0,0,0,1,7,8,4,1,0,5,1,12,TRUE,2021-03-23,Pepperdine,N
A. Pfriem,G,19,2,6,0,1,0,0,0,3,3,2,0,0,0,1,4,TRUE,2021-03-23,Pepperdine,N
P. Bradshaw,G,34,5,13,2,3,1,1,1,1,2,1,3,0,3,1,13,TRUE,2021-03-23,Pepperdine,N
S. DeVault,F,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,FALSE,2021-03-23,Pepperdine,N
B. Wieland,G,12,3,5,0,0,2,2,0,1,1,2,0,1,0,1,8,FALSE,2021-03-23,Pepperdine,N
G. Tipton,G,7,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE,2021-03-23,Pepperdine,N
J. Betz,G,25,1,1,1,1,0,0,1,2,3,1,1,0,1,3,3,FALSE,2021-03-23,Pepperdine,N
TEAM,NA,NA,26,62,9,22,10,11,5,20,25,16,9,2,11,15,71,FALSE,2021-03-23,Pepperdine,N
