player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Johnson,F,30,3,8,0,0,0,0,3,2,5,4,0,0,2,3,6,TRUE,2008-01-24,UNC Greensboro,H
D. Scott,F,29,3,6,0,0,2,3,1,3,4,2,4,0,1,2,8,TRUE,2008-01-24,UNC Greensboro,H
J. Simmons,F,18,2,5,0,0,2,2,3,2,5,1,0,1,1,0,6,TRUE,2008-01-24,UNC Greensboro,H
A. Wiggins,F,23,3,7,1,3,1,2,2,5,7,1,0,1,1,1,8,TRUE,2008-01-24,UNC Greensboro,H
K. Diarra,C,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,TRUE,2008-01-24,UNC Greensboro,H
M. Hammond,G,18,1,6,0,2,0,0,0,1,1,1,2,0,2,0,2,FALSE,2008-01-24,UNC Greensboro,H
D. Baller,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2008-01-24,UNC Greensboro,H
T. White Jr.,G,24,5,7,4,5,0,0,0,3,3,3,1,0,1,2,14,FALSE,2008-01-24,UNC Greensboro,H
D. Monroe,G,20,3,5,1,1,3,4,0,1,1,1,1,0,3,0,10,FALSE,2008-01-24,UNC Greensboro,H
A. Goudelock,G,33,6,10,5,9,0,0,0,0,0,1,0,0,1,0,17,FALSE,2008-01-24,UNC Greensboro,H
TEAM,NA,NA,26,54,11,20,8,11,9,17,26,14,8,3,13,8,71,FALSE,2008-01-24,UNC Greensboro,H
