date,game_id,home,away
2010-02-17,300480008,Arkansas,South Carolina
2010-02-17,300480036,Colorado State,BYU
2010-02-17,300480038,Colorado,Oklahoma
2010-02-17,300480042,Hartford,Vermont
2010-02-17,300480045,George Washington,UMass
2010-02-17,300480066,Iowa State,Oklahoma State
2010-02-17,300480077,Northwestern,Penn State
2010-02-17,300480097,Louisville,Notre Dame
2010-02-17,300480104,Boston University,Binghamton
2010-02-17,300480142,Missouri,Texas
2010-02-17,300480160,New Hampshire,Maine
2010-02-17,300480194,Ohio State,Purdue
2010-02-17,300480254,Utah,UNLV
2010-02-17,300480257,Richmond,Fordham
2010-02-17,300480258,Virginia,Florida State
2010-02-17,300480276,Marshall,Tulsa
2010-02-17,300480328,Utah State,Louisiana Tech
2010-02-17,300480357,Texas A&M-CC,UTSA
2010-02-17,300482050,Ball State,Central Michigan
2010-02-17,300482083,Bucknell,Lafayette
2010-02-17,300482084,Buffalo,Bowling Green
2010-02-17,300482097,Campbell,South Carolina Upstate
2010-02-17,300482169,Delaware State,Morgan State
2010-02-17,300482309,Kent State,Ohio
2010-02-17,300482320,Lamar,Sam Houston State
2010-02-17,300482344,Longwood,Southern Virginia
2010-02-17,300482352,Loyola (MD),Saint Peter's
2010-02-17,300482377,McNeese,Northwestern State
2010-02-17,300482390,Miami,Duke
2010-02-17,300482426,Navy,Holy Cross
2010-02-17,300482429,Charlotte,Duquesne
2010-02-17,300482572,Southern Miss,UAB
2010-02-17,300482634,Tennessee State,Jacksonville State
2010-02-17,300482649,Toledo,Eastern Michigan
2010-02-17,300482655,Tulane,Memphis
2010-02-17,300482711,Western Michigan,Northern Illinois
2010-02-17,300482724,Wichita State,Evansville
2010-02-17,300482750,Wright State,Detroit Mercy
2010-02-17,300482752,Xavier,Saint Joseph's
2010-02-17,300490232,Charleston,Appalachian State
2010-02-17,300492166,Davidson,Wofford
2010-02-17,300492210,Elon,UNC Greensboro
2010-02-17,300492440,Nevada,Fresno State
2010-02-17,300492507,Providence,West Virginia
2010-02-17,300492599,St. John's,Seton Hall
2010-02-17,300492674,Valparaiso,Loyola Chicago
