player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
H. Nana,F,38,6,12,1,4,2,4,2,5,7,1,1,0,3,1,15,TRUE,2006-01-26,VCU,H
H. Courtney,F,20,2,7,0,1,0,1,2,4,6,0,1,0,1,4,4,TRUE,2006-01-26,VCU,H
H. Olawoye,F,16,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,TRUE,2006-01-26,VCU,H
R. Madera,C,15,2,4,0,0,0,0,1,0,1,1,0,0,3,3,4,TRUE,2006-01-26,VCU,H
M. Hewson,C,13,1,2,0,0,1,2,3,1,4,1,0,1,0,2,3,TRUE,2006-01-26,VCU,H
R. Washington,G,24,5,7,3,5,2,2,1,0,1,0,0,0,1,1,15,FALSE,2006-01-26,VCU,H
S. McMahon,G,16,0,3,0,1,0,0,1,2,3,2,1,0,1,3,0,FALSE,2006-01-26,VCU,H
C. Cannon,G,21,3,7,3,6,0,0,1,1,2,0,2,0,1,1,9,FALSE,2006-01-26,VCU,H
Z. Taylor,G,37,1,7,0,3,0,0,0,4,4,4,2,1,3,3,2,FALSE,2006-01-26,VCU,H
TEAM,NA,NA,20,49,7,20,5,9,11,18,29,9,8,2,14,20,52,FALSE,2006-01-26,VCU,H
