date,game_id,home,away
2007-11-24,273270193,USC,Miami (OH)
2007-11-24,273272641,Gonzaga,Texas Tech
2007-11-24,273280058,South Florida,East Carolina
2007-11-24,273280077,Northwestern,Brown
2007-11-24,273280087,Notre Dame,Youngstown St
2007-11-24,273280096,Kentucky,Texas Southern
2007-11-24,273280127,Michigan State,Oakland
2007-11-24,273280139,Saint Louis,Pacific
2007-11-24,273280189,Bowling Green,Temple
2007-11-24,273280227,Rhode Island,Toledo
2007-11-24,273280228,Clemson,Gardner-Webb
2007-11-24,273280251,Texas,Tennessee
2007-11-24,273280252,BYU,North Carolina
2007-11-24,273280261,Vermont,Towson
2007-11-24,273280270,Milwaukee,Drake
2007-11-24,273280275,Wisconsin,Georgia
2007-11-24,273280302,UC Davis,Portland State
2007-11-24,273280305,DePaul,North Carolina A&T
2007-11-24,273280325,Cleveland State,John Carroll
2007-11-24,273282050,Ball State,Evansville
2007-11-24,273282132,Cincinnati,Fairfield
2007-11-24,273282166,Davidson,North Carolina Central
2007-11-24,273282230,Fordham,Charleston
2007-11-24,273282247,Georgia State,Troy
2007-11-24,273282325,La Salle,St. Francis (PA)
2007-11-24,273282341,LIU Brooklyn,Canisius
2007-11-24,273282378,UMBC,George Washington
2007-11-24,273282430,UNC Greensboro,South Carolina Upstate
2007-11-24,273282483,Oregon,San Francisco
2007-11-24,273282509,Purdue,Loyola Chicago
2007-11-24,273282540,UC Santa Barbara,Montana State
2007-11-24,273282619,Stony Brook,Columbia
2007-11-24,273282643,The Citadel,Webber International
2007-11-24,273282739,Green Bay,North Dakota State
2007-11-24,273282752,Xavier,Indiana
2007-11-24,273283084,Utah Valley,Providence (MT)
