number,name,position,height,weight,class,hometown
0,Ty Cockfield II,G,"6' 0""",185 lbs,SR,"Gainesville, GA"
1,Kobe Wilson,G,"6' 2""",188 lbs,FR,"Humble, TX"
2,Salif Boudie,F,"6' 8""",215 lbs,JR,"Bamako, Mali"
3,Malik Brevard,F,"6' 8""",215 lbs,JR,"Charlotte, NC"
4,Tristin Walley,F,"6' 7""",215 lbs,SR,"Richton, MS"
5,Christian Willis,G,"6' 1""",190 lbs,JR,"Belleville, MO"
10,Grantham Gillard,G,"6' 4""",205 lbs,SR,"Minneapolis, MN"
11,J.J. Matthews,F,"6' 9""",240 lbs,SO,"Richmond, VA"
12,Canberk Kus,G,"6' 6""",207 lbs,JR,"Istanbul, Turkey"
13,Morgan McKay,F,"6' 8""",220 lbs,SO,"Banner Elk, NC"
15,Jake Scoggins,F,"6' 9""",220 lbs,SO,"Benton, AR"
22,Jonathan Adams Jr.,G,"6' 3""",209 lbs,SO,"Jonesboro, AR"
23,Marquis Eaton,G,"6' 2""",197 lbs,SO,"Jonesboro, AR"
25,Shaquillo Fritz,F,"6' 8""",210 lbs,JR,"Freeport, Bahamas"
