number,name,position,height,weight,class,hometown
0,Klay Stall,C,"6' 10""",240 lbs,SO,"Chandler, AZ"
1,Tauriawn Knight,G,"6' 1""",175 lbs,FR,"Edmond, OK"
2,Dwayne Brown Jr.,F,"6' 6""",220 lbs,SR,"Conyers, GA"
3,John Knight III,G,"6' 2""",200 lbs,SO,"Jackson, MS"
4,Crew Ainge,G,"6' 0""",175 lbs,SO,"Wellesley, MA"
5,Sam Merrill,G,"6' 5""",205 lbs,JR,"Bountiful, UT"
10,Quinn Taylor,F,"6' 8""",240 lbs,SR,"Houston, TX"
12,Justin Bean,F,"6' 7""",215 lbs,FR,"Moore, OK"
14,Roche Grootfaam,F,"6' 8""",250 lbs,JR,"Paramaribo, Suriname"
15,Abel Porter,G,"6' 3""",185 lbs,SO,"Farmington, UT"
21,Ben Fakira,F,"6' 10""",245 lbs,FR,"Sydney, Australia"
22,Brock Miller,G,"6' 6""",205 lbs,FR,"Sandy, UT"
23,Neemias Queta,C,"6' 11""",240 lbs,FR,"Barreiro, Portugal"
24,Diogo Brito,G,"6' 5""",205 lbs,JR,"Povoa de Varzim, Portugal"
30,Alek Johnson,G,"6' 4""",210 lbs,SO,"Evanston, WY"
