number,name,position,height,weight,class,hometown
0,Phil Cofer,F,"6' 8""",230 lbs,SR,"Fayetteville, GA"
1,Raiquan Gray,F,"6' 8""",260 lbs,FR,"Fort Lauderdale, FL"
3,Trent Forrest,G,"6' 4""",210 lbs,JR,"Chipley, FL"
4,Ty Hands,G,"6' 5""",180 lbs,FR,"Palm Beach Lakes, FL"
5,PJ Savoy,G,"6' 4""",210 lbs,SR,"Las Vegas, NV"
10,Malik Osborne,F,"6' 9""",215 lbs,SO,"Matteson, IL"
11,David Nichols,G,"6' 1""",185 lbs,SR,"Chigago, IL"
13,Anthony Polite,G,"6' 6""",215 lbs,FR,"Lugano, Switzerland"
14,Terance Mann,G,"6' 7""",215 lbs,SR,"Lowell, MA"
15,Justin Lindner,G,"6' 1""",180 lbs,JR,"Memphis, TN"
20,Travis Light,G,"6' 5""",175 lbs,SO,"Vienna, VA"
21,Christ Koumadje,C,"7' 4""",268 lbs,SR,"N'Djamena, Chad"
23,M.J. Walker,G,"6' 5""",213 lbs,SO,"Jonesboro, GA"
24,Devin Vassell,G/F,"6' 6""",180 lbs,FR,"Suwanee, GA"
25,Mfiondu Kabengele,F,"6' 10""",250 lbs,SO,"Burlington, ON"
31,Wyatt Wilkes,F,"6' 8""",220 lbs,SO,"Orlando, FL"
33,Will Miles,G,"6' 6""",220 lbs,SO,"Orlando, FL"
35,Harrison Prieto,F,"6' 8""",230 lbs,SO,"Mandeville, LA"
