number,name,position,height,weight,class,hometown
0,Shaq Athie,G,"6' 4""",195 lbs,JR,"Cincinnati, OH"
1,Ivy Smith Jr.,G,"6' 0""",165 lbs,JR,"Seattle, WA"
2,Nigel Ribeiro,G,"6' 0""",170 lbs,SR,"Chesapeake, VA"
3,Dallas Polk-Hilliard,G/F,"6' 7""",185 lbs,JR,"Milwaukee, WI"
4,Anthony Gaston,G,"6' 4""",205 lbs,JR,"Richmond, VA"
5,Lasani Johnson,G,"6' 3""",180 lbs,JR,"Dallas, TX"
10,Drake Wilks,G,"6' 5""",195 lbs,JR,"Haskell, AR"
11,Axel Mpoyo,F,"6' 8""",215 lbs,JR,"Meridian, ID"
12,Bobby Jackson,G/F,"6' 7""",185 lbs,SR,"Atlanta, GA"
21,Zavier Peart,F,"6' 10""",260 lbs,SR,"Miami, FL"
22,Prince Moss,G,"6' 7""",180 lbs,SO,"Bessemer, AL"
23,Jay Head,F,"6' 7""",190 lbs,SO,"Monroe, LA"
24,Travon Bunch,C,"7' 1""",230 lbs,JR,"Racine, WI"
25,Devante Jackson,F,"6' 9""",200 lbs,JR,"Milwaukee, WI"
32,David Loville,G,"6' 3""",180 lbs,FR,"San Francisco, CA"
