number,name,position,height,weight,class,hometown
0,Jahvon Blair,G,"6' 3""",189 lbs,SO,"Brampton, ON"
1,Jamorko Pickett,G/F,"6' 8""",205 lbs,SO,"Washington, DC"
2,Mac McClung,G,"6' 2""",185 lbs,FR,"Gate City, VA"
3,James Akinjo,G,"6' 0""",180 lbs,FR,"Richmond, CA"
4,Jagan Mosely,G,"6' 3""",215 lbs,JR,"Marlboro, NJ"
5,Antwan Walker,F,"6' 9""",230 lbs,SO,"Washington, DC"
11,Greg Malinowski,G,"6' 6""",200 lbs,SR,"Chantilly, VA"
15,Jessie Govan,C,"6' 10""",255 lbs,SR,"Queens Village, NY"
20,George Muresan,F,"6' 9""",210 lbs,JR,"Potomac, MD"
22,Jaden Robinson,G,"6' 3""",180 lbs,FR,"Baltimore, MD"
23,Josh LeBlanc,F,"6' 7""",230 lbs,FR,"Baton Rouge, LA"
32,Kaleb Johnson,G/F,"6' 7""",220 lbs,SR,"South Hill, VA"
33,Trey Mourning,F,"6' 9""",220 lbs,SR,"Miami, FL"
35,Grayson Carter,F,"6' 8""",220 lbs,FR,"Dallas, TX"
44,Omer Yurtseven,C,"7' 0""",275 lbs,JR,"Istanbul, Turkey"
