number,name,position,height,weight,class,hometown
0,Blake Hinson,G/F,"6' 7""",229 lbs,FR,"Deltona, FL"
1,Zach Naylor,F,"6' 8""",220 lbs,JR,"Houston, TX"
2,Devontae Shuler,G,"6' 2""",192 lbs,SO,"Irmo, SC"
3,Terence Davis,G,"6' 4""",205 lbs,SR,"Southaven, MS"
4,Breein Tyree,G,"6' 2""",195 lbs,JR,"Somerset, NJ"
5,Brian Halums,G,"6' 5""",188 lbs,JR,"Hollandale, MS"
10,Carlos Curry,F,"6' 11""",235 lbs,FR,"Albany, GA"
11,Franco Miller Jr.,G,"6' 2""",202 lbs,FR,"Freeport, Bahamas"
12,Bruce Stevens,F,"6' 8""",252 lbs,SR,"Louin, MS"
13,Dominik Olejniczak,C,"7' 0""",260 lbs,JR,"Tourn, Poland"
14,KJ Buffen,F,"6' 7""",220 lbs,FR,"Gainesville, FL"
15,Luis Rodriguez,G/F,"6' 6""",202 lbs,FR,"Los Angeles, CA"
20,D.C. Davis,G,"5' 11""",185 lbs,SR,"Purvis, MS"
30,Antonio Morgano,G,"5' 10""",173 lbs,SO,"Morgantown, WV"
31,Eric Horn,F,"6' 7""",185 lbs,JR,"Los Gatos, CA"
33,John McBride,G,"6' 5""",216 lbs,FR,"Memphis, TN"
