number,name,position,height,weight,class,hometown
0,Romeo Langford,G,"6' 6""",215 lbs,FR,"New Albany, IN"
1,Aljami Durham,G,"6' 4""",181 lbs,SO,"Lilburn, GA"
2,Johnny Jager,G,"6' 0""",185 lbs,JR,"Bloomington, IN"
3,Justin Smith,F,"6' 7""",227 lbs,SO,"Buffalo Grove, IL"
4,Jake Forrester,F,"6' 8""",218 lbs,FR,"Harrisburg, PA"
5,Quentin Taylor,G,"6' 2""",185 lbs,SR,"Indianapolis, IN"
10,Rob Phinisee,G,"6' 1""",182 lbs,FR,"Lafayette, IN"
11,Devonte Green,G,"6' 3""",185 lbs,JR,"North Babylon, NY"
13,Juwan Morgan,F,"6' 8""",232 lbs,SR,"Waynesville, MO"
15,Zach McRoberts,G,"6' 6""",210 lbs,SR,"Carmel, IN"
20,De'Ron Davis,F,"6' 10""",255 lbs,JR,"Park Hill, CO"
21,Jerome Hunter,F,"6' 7""",214 lbs,FR,"Pickerington, OH"
22,Clifton Moore,F,"6' 10""",230 lbs,SO,"Ambler, PA"
23,Damezi Anderson,F,"6' 7""",215 lbs,FR,"South Bend, IN"
24,Vijay Blackmon,G,"6' 2""",185 lbs,SO,"Marion, IN"
25,Race Thompson,F,"6' 8""",228 lbs,FR,"Plymouth, MN"
55,Evan Fitzner,F,"6' 10""",225 lbs,SR,"San Diego, CA"
