number,name,position,height,weight,class,hometown
0,Jordan Goodwin,G,"6' 3""",210 lbs,SO,"Centreville, IL"
1,D.J. Foreman,F,"6' 8""",240 lbs,SR,"Spring Valley, NY"
2,Tramaine Isabell,G,"6' 1""",180 lbs,SR,"Seattle, WA"
3,Javon Bess,G,"6' 6""",220 lbs,SR,"Columbus, OH"
4,Dion Wiley,G,"6' 4""",210 lbs,SR,"Oxon Hill, MD"
11,Hasahn French,F,"6' 7""",235 lbs,SO,"Middletown, NY"
12,Brandon Courtney,G,"6' 3""",175 lbs,FR,"Tremont, IL"
15,Demarius Jacobs,G,"6' 2""",175 lbs,FR,"Chicago, IL"
20,Fred Thatch Jr.,G,"6' 3""",210 lbs,FR,"Sikeston, MO"
23,KC Hankton,F,"6' 7""",205 lbs,FR,"Charlotte, NC"
24,Ingvi Gudmundsson,G,"6' 4""",180 lbs,FR,"Grindavik, Iceland"
31,Jack Raboin,G,"6' 6""",205 lbs,JR,"Mattoon, IL"
33,Elliott Welmer,F,"6' 9""",220 lbs,SO,"Columbus, IN"
42,Luis Santos,F,"6' 8""",250 lbs,JR,"Bronx, NY"
