number,name,position,height,weight,class,hometown
0,Anthony Crump,G,"6' 8""",195 lbs,FR,"Inkster, MI"
1,Junior Farquhar,G,"6' 2""",200 lbs,FR,"Mono, ON"
2,DeAndre Dishman,F,"6' 6""",220 lbs,JR,"Lexington, KY"
3,Donovan Sims,G,"6' 1""",165 lbs,SO,"Murfreesboro, TN"
4,James Hawthorne,F,"6' 7""",210 lbs,SR,"Prentiss, MS"
10,Jayce Johnson,G,"6' 5""",205 lbs,FR,"Buffalo, NY"
12,Therren Shelton-Szmidt,G,"6' 5""",195 lbs,SO,"Mississauga, ON"
13,KJ Lewis,G,"5' 11""",175 lbs,FR,"Frederiksted, U.S. Virgin Islands"
14,Chase Miller,G,"6' 0""",180 lbs,JR,"Dallas, TX"
15,TJ Massenburg,F,"6' 8""",225 lbs,FR,"Snellville, GA"
20,Lawrence Mosley,G,"6' 2""",200 lbs,FR,"Memphis, TN"
22,Reggie Scurry,F,"6' 6""",230 lbs,JR,"Atlanta, GA"
23,C.J. Jones,G,"6' 5""",170 lbs,JR,"Birmingham, AL"
24,Darnell Butler Jr.,G,"6' 4""",215 lbs,JR,"Lafayette, IN"
25,Karl Gamble,F,"6' 9""",220 lbs,SR,"Columbia, SC"
55,Antonio Green,G,"6' 2""",190 lbs,JR,"Tupelo, MS"
