number,name,position,height,weight,class,hometown
0,Alan Griffin,G,"6' 5""",180 lbs,FR,"Ossining, NY"
1,Trent Frazier,G,"6' 1""",170 lbs,SO,"Wellington, FL"
2,Kipper Nichols,F,"6' 6""",220 lbs,JR,"Cleveland, OH"
3,Drew Cayce,G,"6' 1""",175 lbs,JR,"Libertyville, IL"
4,Zach Griffith,F,"6' 6""",210 lbs,SO,"Fisher, IN"
5,Tevian Jones,G,"6' 7""",205 lbs,FR,"Chandler, AZ"
10,Andres Feliz,G,"6' 2""",185 lbs,JR,"Guachupita, Dominican Republic"
11,Ayo Dosunmu,G,"6' 5""",185 lbs,FR,"Chicago, IL"
12,Adonis De La Rosa,C,"7' 0""",260 lbs,SR,"Bronx, NY"
15,Giorgi Bezhanishvili,F,"6' 9""",235 lbs,FR,"Rustavi, Georgia"
20,Da'Monte Williams,G,"6' 3""",200 lbs,SO,"Peoria, IL"
22,Anthony Higgs,F,"6' 8""",235 lbs,FR,"Baltimore, MD"
23,Aaron Jordan,G,"6' 5""",210 lbs,SR,"Plainfield, IL"
32,Tyler Underwood,G,"6' 2""",180 lbs,JR,"Champaign, IL"
34,Samba Kane,C,"7' 0""",220 lbs,FR,"Dakar, Senegal"
35,Samson Oladimeji,G,"6' 4""",200 lbs,JR,"Rolling Meadows, IL"
