number,name,position,height,weight,class,hometown
0,Dwight Murray Jr.,G,"6' 0""",165 lbs,FR,"Austell, GA"
1,Antoine Smith Jr.,F,"6' 7""",215 lbs,FR,"Westerville, OH"
2,Jordan Caruso,G,"6' 3""",178 lbs,FR,"New York, NY"
4,Christian Peevy,F,"6' 6""",185 lbs,SO,"Chicago, IL"
5,Romello Wilbert,G,"6' 2""",185 lbs,FR,"The Woodlands, TX"
10,Cody Graham,G,"5' 10""",165 lbs,SO,"Fresno, TX"
11,Des Balentine,G,"6' 0""",178 lbs,JR,"Kokomo, IN"
12,Augustine Ene,G/F,"6' 4""",205 lbs,SO,"Carrollton, TX"
13,Charles Brown III,F,"6' 7""",215 lbs,SR,"New Orleans, LA"
14,Keaton Hervey,G/F,"6' 7""",190 lbs,SO,"Cedar Park, TX"
20,Morgan Taylor,G,"6' 3""",174 lbs,FR,"Chicago, IL"
21,Corey Sato,F,"6' 6""",190 lbs,FR,"Amarillo, TX"
23,Jorden Kite,G,"6' 3""",185 lbs,JR,"San Antonio, TX"
24,Bryce Davis,F,"6' 7""",215 lbs,FR,"Glendale, AZ"
25,Brandon Swaby,G,"6' 3""",170 lbs,FR,"Fort Lauderdale, FL"
