number,name,position,height,weight,class,hometown
1,Nike Sibande,G,"6' 4""",185 lbs,SO,"Indianapolis, IN"
2,Mekhi Lairy,G,"5' 8""",140 lbs,FR,"Evansville, IN"
3,Jalen Adaway,G,"6' 5""",201 lbs,SO,"Logansport, IN"
4,Isaiah Coleman-Lands,G,"6' 0""",161 lbs,SO,"Indianapolis, IN"
5,Precious Ayah,F,"6' 6""",225 lbs,SO,"Bayelsa State, Nigeria"
11,Myja White,G,"6' 1""",184 lbs,FR,"Terre Haute, IN"
12,Darrian Ringo,G,"6' 2""",173 lbs,SR,"Brownsburg, IN"
13,Dalonte Brown,F,"6' 7""",201 lbs,SO,"Toledo, OH"
14,Bam Bowman,F,"6' 8""",267 lbs,JR,"Bowling Green, KY"
15,Milos Jovic,G,"6' 4""",195 lbs,SO,"Leskovac, Serbia"
20,Benjamin Litteken,G,"6' 0""",185 lbs,SO,"St. Louis, MO"
21,Aleks Abrams,F,"6' 8""",250 lbs,SR,"Newbury Park, CA"
22,Elijah McNamara,F,"6' 9""",200 lbs,FR,"Pickerington, OH"
24,Michael Ritchie,F,"6' 5""",194 lbs,SO,"Mt. Prospect, IL"
30,Abdoulaye Harouna,G,"6' 5""",180 lbs,SR,"Niamey, Niger"
