number,name,position,height,weight,class,hometown
0,Tre Clark,G,"6' 5""",194 lbs,SO,"Palmetto, FL"
1,Jaylon Pugh,G,"6' 0""",167 lbs,FR,"Cartersville, GA"
2,Jalen Williams,F,"6' 8""",240 lbs,JR,"Greenville, SC"
3,Mike Bothwell,G,"6' 3""",187 lbs,FR,"Cleveland Heights, OH"
4,Noah Gurley,F,"6' 8""",190 lbs,FR,"Fayetteville, GA"
5,Andrew Brown,G,"6' 5""",212 lbs,SR,"Travelers Rest, SC"
10,Alex Hunter,G,"5' 11""",170 lbs,SO,"Raleigh, NC"
11,Robert Swanson,G,"5' 10""",160 lbs,FR,"Myrtle Beach, SC"
13,Brady Schuck,G,"6' 2""",165 lbs,SR,"Charleston, SC"
20,Jalen Slawson,F,"6' 7""",206 lbs,FR,"Summerville, SC"
21,Andrew Taylor,G,"6' 2""",194 lbs,FR,"Corbin, KY"
23,Jordan Lyons,G,"5' 11""",203 lbs,JR,"Peachtree City, GA"
32,Matt Rafferty,F,"6' 8""",215 lbs,SR,"Hinsdale, IL"
45,Clay Mounce,F,"6' 7""",200 lbs,SO,"Elkin, NC"
