number,name,position,height,weight,class,hometown
0,Isaac Fleming,G,"6' 4""",195 lbs,SR,"Wilmington, DE"
1,Jayden Gardner,F,"6' 6""",245 lbs,FR,"Wake Forest, NC"
2,K.J. Davis,G,"6' 5""",200 lbs,SO,"Portsmouth, VA"
3,Seth LeDay,F,"6' 7""",215 lbs,JR,"Dallas, TX"
5,Tyler Foster,G,"6' 5""",190 lbs,FR,"Baltimore, MD"
10,Tae Hardy,G,"6' 2""",190 lbs,FR,"Ellenwood, GA"
13,Justin Whatley,F,"6' 8""",240 lbs,SO,"Chesapeake, VA"
21,Samson Strickland,F,"6' 5""",210 lbs,FR,"Wilson, NC"
22,DeShaun Wade,G,"6' 2""",200 lbs,FR,"Virginia Beach, VA"
23,Rico Quinton,F/C,"6' 9""",240 lbs,FR,"Newbern, TN"
24,John Whitley,G,"6' 0""",170 lbs,JR,"Washington, NC"
32,Dimitrije Spasojevic,F,"6' 8""",240 lbs,SO,"Vrsac, Serbia"
41,Addison Hill,G,"6' 3""",180 lbs,SR,"Winterville, NC"
52,Justice Obasohan,G,"6' 5""",220 lbs,SR,"Wallace, NC"
55,Shawn Williams,G,"6' 1""",175 lbs,SO,"Little Rock, AR"
