number,name,position,height,weight,class,hometown
0,Josiah Strong,G,"6' 2""",187 lbs,FR,"Brooklyn Park, MN"
1,John Carter Jr.,G,"6' 4""",188 lbs,FR,"Spring Hill, TN"
2,Hasan Abdullah,G,"6' 0""",195 lbs,SR,"Birmingham, AL"
3,Matt Cullen,G,"6' 1""",180 lbs,JR,"Latrobe, PA"
5,Ryan Pearson,G,"6' 2""",190 lbs,SR,"Richmond, VA"
10,JR Mathis,G,"6' 1""",175 lbs,SO,"Louisville, KY"
11,Isaiah Burnett,G,"6' 5""",180 lbs,SO,"Annapolis, MD"
12,Ryan Reagan,F,"6' 8""",215 lbs,SO,"Edinboro, PA"
14,Dave Kasanganay,G,"6' 3""",175 lbs,FR,"Charlotte, NC"
15,Dominick Antonelli,G,"6' 1""",190 lbs,SR,"Mechanicsburg, PA"
20,Greg Summers,G,"6' 3""",190 lbs,FR,"Ocoee, FL"
21,George Kiernan,F,"6' 7""",225 lbs,SR,"Hinsdale, IL"
22,Cam Davis,G,"6' 1""",185 lbs,SO,"Battlefield, MO"
23,Jaylon Terrell,G,"6' 3""",190 lbs,FR,"Riverdale, GA"
24,Connor Mannion,F,"6' 7""",225 lbs,JR,"Suwanee, GA"
25,Alec Loehr,F,"6' 8""",215 lbs,SO,"Inver Grove Heights, MN"
30,Kyle Marion,G,"6' 0""",177 lbs,FR,"Jacksonville, FL"
32,Jack Lawrence,C,"6' 9""",245 lbs,SO,"Alexandria, VA"
33,Luke Loehr,F,"6' 7""",225 lbs,SO,"Inver Grove Heights, MN"
34,Danny Ogele,F,"6' 7""",220 lbs,SO,"Chicago, IL"
35,Christian Silva,G,"6' 2""",195 lbs,FR,"Miami, FL"
40,Evan Wieck,C,"6' 8""",235 lbs,JR,"Amarillo, TX"
55,Richard Njoku,F,"6' 7""",235 lbs,FR,"Washington, DC"
