number,name,position,height,weight,class,hometown
1,Allante Holston,G,"6' 7""",190 lbs,SR,"Capitol Heights, MD"
2,Jordan Barnes,G,"5' 11""",152 lbs,JR,"St. Louis, MO"
3,Cam Bacote,G,"6' 3""",170 lbs,SO,"Hampton, VA"
4,Cooper Neese,G,"6' 4""",190 lbs,FR,"Cloverdale, IN"
5,Bronson Kessinger,F/C,"6' 8""",222 lbs,JR,"Corydon, IN"
10,Christian Williams,G,"6' 5""",210 lbs,JR,"Decatur, IL"
11,Tyreke Key,G,"6' 2""",201 lbs,SO,"Celina, TN"
12,Tyeshon Martin,G,"6' 0""",180 lbs,FR,"Yonkers, NY"
13,Clayton Hughes,G,"6' 6""",206 lbs,SO,"Jackson, TN"
20,Daniel Huenermann,F/C,"6' 11""",221 lbs,SO,"St. Gallen, Switzerland"
23,De'Avion Washington,G,"6' 3""",205 lbs,FR,"Terre Haute, IN"
35,Devin Thomas,F/C,"6' 8""",220 lbs,SR,"Richmond, IN"
40,Blake Brinkmeyer,F,"6' 9""",205 lbs,FR,"West Des Moines, IA"
41,Emondre Rickman,C,"6' 9""",255 lbs,SR,"Collinsville, IL"
43,Marlon Thomas,,NA,NA,FR,NA
