number,name,position,height,weight,class,hometown
1,Christian Plummer,G,"6' 2""",180 lbs,SO,"Coppell, TX"
2,Jhivvan Jackson,G,"6' 0""",170 lbs,SO,"Bayamon, Puerto Rico"
3,Byron Frohnen,F,"6' 6""",230 lbs,JR,"Las Vegas, NV"
4,Tamir Bynum,G,"6' 0""",180 lbs,FR,"Houston, TX"
5,Giovanni De Nicolao,G,"6' 3""",175 lbs,JR,"Padua, Italy"
10,Mitar Stanojevic,F,"6' 7""",215 lbs,JR,"Belgrade, Yugoslavia"
11,Adokiye Iyaye,G,"6' 3""",180 lbs,FR,"Oklahoma City, OK"
13,Mateo Escheik,F,"6' 6""",210 lbs,FR,"Plano, TX"
15,Adrian Rodriguez,F,"6' 7""",240 lbs,FR,"Tulsa, OK"
21,Knox Hellums,G,"6' 5""",190 lbs,JR,"Tomball, TX"
22,Keaton Wallace,G,"6' 3""",185 lbs,SO,"Dallas, TX"
23,Atem Bior,F,"6' 7""",220 lbs,JR,"Brisbane, Australia"
25,Nick Allen,F,"6' 8""",235 lbs,SR,"Surprise, AZ"
32,Austin Timperman,F,"6' 9""",180 lbs,FR,"The Woodlands, TX"
41,Toby Van Ry,F,"6' 10""",205 lbs,SR,"Fort Collins, CO"
