number,name,position,height,weight,class,hometown
0,Bobby Parker,G,"6' 4""",185 lbs,JR,"Crete, IL"
2,Danny Lewis,G,"6' 4""",170 lbs,FR,"Atlanta, GA"
3,Adili Kuerban,G,"6' 3""",180 lbs,FR,"Santa Clarita, CA"
4,Tyler Hooker,G,"6' 0""",150 lbs,JR,"Simpsonville, SC"
5,Isaac Mbuyamba,F,"6' 7""",235 lbs,JR,"Portland, OR"
11,Kyle Clarke,G,"6' 5""",200 lbs,SR,"Daytona Beach, FL"
13,C.J. Washington,G,"6' 3""",200 lbs,FR,"Houston, TX"
15,Ugo Obineke,F,"6' 8""",195 lbs,FR,"Rowlett, TX"
23,Antonio Spencer,F,"6' 10""",235 lbs,FR,"Dallas, TX"
24,Bryson Lockley,F,"6' 8""",218 lbs,JR,"Houston, TX"
33,Kosta Jankovic,F,"6' 8""",210 lbs,SR,"Belgrade, Serbia"
35,Markus Smith,G,"6' 4""",188 lbs,SO,"Snellville, GA"
41,Drew Romich,F,"6' 10""",240 lbs,JR,"Marietta, GA"
45,Pietro Agostini,F,"6' 9""",225 lbs,FR,"Trieste, Italy"
