number,name,position,height,weight,class,hometown
0,Shawn Jones,G,"6' 0""",180 lbs,SR,"Bridge City, LA"
1,Bryce Daley,G,"6' 4""",190 lbs,FR,"Pittsfield, MA"
2,Sesan Russell,G,"6' 2""",195 lbs,FR,"London, England"
3,Alex Rivera,G,"6' 1""",185 lbs,FR,"Lowell, MA"
4,Darius Henderson,F,"6' 9""",230 lbs,FR,"Pasadena, CA"
5,Ryan Jones,G,"6' 3""",180 lbs,SR,"Rio Rancho, NM"
11,Obadiah Noel,G,"6' 4""",190 lbs,SO,"Frederick, MD"
12,Josh Gantz,G/F,"6' 7""",220 lbs,SR,"Grove City, OH"
14,Joey Glynn,F,"6' 6""",220 lbs,FR,"Portsmouth, NH"
15,Allin Blunt,F,"6' 7""",205 lbs,FR,"Bowie, MD"
23,Christian Lutete,G,"6' 5""",200 lbs,JR,"Silver Spring, MD"
24,Joey Naccarato,G,"6' 4""",215 lbs,SO,"Coeur d'Alene, ID"
35,Connor Bennett,F,"6' 11""",235 lbs,JR,"Wilmington, MA"
40,Mark Mayle,F,"6' 9""",215 lbs,FR,"Malvern, OH"
