number,name,position,height,weight,class,hometown
0,Ryan Pippins,G,"6' 0""",250 lbs,JR,"Little Rock, AR"
1,Markquis Nowell,G,"5' 8""",165 lbs,FR,"Harlem, NY"
2,Deondre Burns,G,"6' 2""",185 lbs,JR,"Yazoo City, MS"
3,Rayjon Tucker,G,"6' 5""",210 lbs,JR,"Charlotte, NC"
11,Jaizec Lottie,G,"6' 1""",170 lbs,SO,"Aurora, CO"
12,Terrell Curtis II,G,"5' 11""",165 lbs,FR,"Maumelle, AR"
14,Damir Hadzic,F,"6' 8""",227 lbs,SO,"Sarajevo, Bosnia"
20,Kamani Johnson,F,"6' 8""",195 lbs,FR,"Brooklyn, NY"
23,Dani Koljanin,F,"6' 8""",220 lbs,SR,"Pula, Croatia"
25,Horace Wyatt Jr.,F,"6' 7""",170 lbs,FR,"Atlanta, GA"
32,Kris Bankston,F,"6' 8""",194 lbs,SO,"De Witt, AR"
55,Nikola Maric,F,"6' 10""",245 lbs,FR,"Trebinje, Bosnia"
