number,name,position,height,weight,class,hometown
0,Kyle Allman Jr.,G,"6' 4""",182 lbs,SR,"Brooklyn, NY"
1,Jamal Smith,G,"6' 3""",170 lbs,JR,"Moreno Valley, CA"
2,Sammy Jones,,NA,NA,FR,NA
2,Daniel Venzant,G,"5' 10""",163 lbs,SO,"Midland, TX"
5,Davon Clare,F,"6' 5""",220 lbs,JR,"Killeen, TX"
10,Austen Awosika,G,"6' 3""",193 lbs,JR,"Chino Hills, CA"
11,Wayne Arnold,G,"6' 4""",170 lbs,FR,"Compton, CA"
12,Landon Kirkwood,G,"6' 3""",184 lbs,SO,"Brooklyn Park, MN"
14,Khalil Ahmad,G,"6' 3""",209 lbs,SR,"Corona, CA"
15,Jose Garcia-Gonzalez,G,"6' 3""",180 lbs,SO,"Los Alamitos, CA"
21,Dominik Heinzl,F,"6' 7""",239 lbs,SR,"Uzov, Czech Republic"
22,Amel Kuljuhovic,F,"6' 10""",255 lbs,JR,"Waterloo, IA"
23,Gaber Ozegovic,F,"6' 6""",195 lbs,FR,"Kranj, Slovenia"
24,Josh Pitts,F,"6' 9""",248 lbs,SO,"San Antonio, TX"
33,Johnny Wang,F,"6' 9""",245 lbs,SO,"Beijing, "
34,Jackson Rowe,F,"6' 7""",210 lbs,JR,"Toronto, ON"
