number,name,position,height,weight,class,hometown
0,Andrew Fleming,F,"6' 7""",222 lbs,JR,"South Paris, ME"
1,Mykhailo Yagodin,G,"6' 5""",195 lbs,SO,"Odessa, Ukraine"
2,Celio Araujo,G,"5' 10""",175 lbs,SR,"Governador Valadares, MG"
3,Vilgot Larsson,F,"6' 8""",215 lbs,SO,"Torsas, Sweden"
4,Terion Moss,G,"5' 10""",175 lbs,FR,"Portland, ME"
5,Nedeljko Prijovic,F,"6' 8""",210 lbs,JR,"Belgrade, Serbia"
10,Stephane Ingo,F,"6' 9""",200 lbs,FR,"Mississauga, ON"
11,Ilija Stojiljkovic,F,"6' 7""",223 lbs,SR,"Nis, Serbia"
12,Lewis Wang,G,"6' 1""",180 lbs,SO,"Taipei, Taiwan"
13,Miks Antoms,F,"6' 8""",245 lbs,SO,"Riga, Latvia"
14,Isaiah White,G,"6' 5""",195 lbs,JR,"Ellicott City, MD"
15,David Begic,F,"6' 7""",209 lbs,FR,"Zandar, Croatia"
22,Solomon Iluyomade,F,"6' 7""",225 lbs,SO,"London, England"
25,Sergio El Darwich,G,"6' 4""",205 lbs,JR,"Beirut, Lebanon"
32,Dennis Ashley,G,"6' 1""",176 lbs,JR,"Los Angeles, CA"
50,Vincent Eze,F/C,"6' 8""",218 lbs,JR,"Bethlehem, PA"
