number,name,position,height,weight,class,hometown
0,Tyreek Scott-Grayson,G,"6' 5""",170 lbs,SO,"Brick, NJ"
1,Zack Bryant,G,"6' 2""",183 lbs,SO,"Hastings, FL"
2,Jeremiah Bell,G,"6' 1""",180 lbs,JR,"Louisville, KY"
3,Tavin Lovan,G,"6' 4""",196 lbs,FR,"Franklin, KY"
4,Anderson McCoy,G,"5' 11""",171 lbs,JR,"Indianapolis, IN"
5,Makhtar Gueye,F,"6' 10""",200 lbs,SO,"Rufisque, Senegal"
10,Luis Hurtado,G,"6' 6""",210 lbs,FR,"Merida, Venezuela"
11,Tamell Pearson,F,"6' 10""",212 lbs,FR,"Chicago, IL"
12,Will Butler,F,"6' 8""",255 lbs,JR,"Troy, NY"
15,Joshua Sippial,G,"6' 0""",165 lbs,FR,"Montgomery, AL"
21,Jalen Perry,G,"6' 3""",197 lbs,SR,"Louisville, KY"
23,Lewis Sullivan,F,"6' 7""",231 lbs,SR,"Hazel Green, AL"
25,Wil Bathurst,G,"6' 3""",188 lbs,SR,"Olean, NY"
32,Nolan Bertain,G,"6' 4""",188 lbs,SO,"Portland, OR"
34,Jude Akabueze,F,"6' 8""",260 lbs,FR,"Lagos, Nigeria"
