number,name,position,height,weight,class,hometown
0,Ebrima Dibba,G,"6' 6""",200 lbs,FR,"Skarholmen, Sweden"
1,David Pierce,G,"6' 3""",215 lbs,FR,"St. Petersburg, FL"
2,Josh Peterson,G,"5' 10""",165 lbs,JR,"Woodbridge, VA"
3,Devante Jones,G,"6' 1""",200 lbs,FR,"New Orleans, LA"
4,Ajay Sanders,G,"6' 4""",200 lbs,SR,"Greenville, NC"
5,Malik LeGania,G,"6' 5""",180 lbs,FR,"New Orleans, LA"
10,Tyrell Gumbs-Frater,G,"6' 3""",190 lbs,JR,"Richmond Hill, ON"
11,Amidou Bamba,F,"6' 8""",240 lbs,JR,"Toronto, ON"
12,Matt Lindsey,G,"6' 1""",190 lbs,SR,"North Myrtle Beach, SC"
13,David Kralj,G,"6' 4""",210 lbs,FR,"Ljubljana, Slovenia"
14,Tre Brown,G,"6' 2""",165 lbs,SO,"Tacoma, WA"
15,Isaac Hippolyte,F,"6' 7""",210 lbs,FR,"Spring Valley, NY"
22,Bill Muse,G,"6' 2""",185 lbs,SR,"Muskogee, OK"
30,Josh Coleman,C,"6' 9""",240 lbs,SR,"Alpharetta, GA"
33,Tommy Burton,F,"6' 8""",210 lbs,JR,"Montgomery, AL"
40,Zac Cuthbertson,F,"6' 7""",195 lbs,SR,"New Bern, NC"
