number,name,position,height,weight,class,hometown
0,Akoy Agau,F,"6' 8""",240 lbs,SR,"Juba, South Sudan"
1,Christen Cunningham,G,"6' 2""",190 lbs,SR,"Georgetown, KY"
2,Darius Perry,G,"6' 2""",195 lbs,SO,"Marietta, GA"
3,Jo Griffin,G,"6' 1""",200 lbs,SO,"La Grange, KY"
4,Khwan Fore,G,"6' 0""",185 lbs,SR,"Huntsville, AL"
5,Malik Williams,F/C,"6' 11""",245 lbs,SO,"Ft. Wayne, IN"
10,Wyatt Battaile,G/F,"6' 4""",195 lbs,FR,"Pikeville, KY"
12,Jacob Redding,G,"6' 0""",180 lbs,SO,"Ft. Wayne, IN"
13,V.J. King,G/F,"6' 6""",215 lbs,JR,"Cleveland, OH"
14,Will Rainey,G,"6' 3""",180 lbs,SR,"Louisville, KY"
23,Steven Enoch,C,"6' 10""",260 lbs,JR,"Norwalk, CT"
24,Dwayne Sutton,F,"6' 5""",215 lbs,JR,"Louisville, KY"
30,Ryan McMahon,G,"6' 0""",180 lbs,JR,"Sarasota, FL"
33,Jordan Nwora,F,"6' 7""",225 lbs,SO,"Buffalo, NY"
