number,name,position,height,weight,class,hometown
0,Langston Gaither,G,"6' 4""",197 lbs,FR,"Alexandria, VA"
1,Andre Toure,F,"6' 8""",195 lbs,FR,"Paris, France"
2,RJ Cole,G,"6' 1""",185 lbs,SO,"Union, NJ"
3,Nate Garvey,G,"6' 3""",180 lbs,SO,"Montvale, NJ"
4,Raymond Bethea Jr.,G,"6' 6""",185 lbs,FR,"Atlantic City, NJ"
5,Marcus Hall,F,"6' 7""",205 lbs,JR,"Atlanta, GA"
10,Zion Cousins,F,"6' 8""",195 lbs,SO,"Upper Marlboro, MD"
11,Kyle Foster,G,"6' 6""",175 lbs,SO,"Hampton, VA"
12,Akuwovo Ogheneyole,C,"6' 9""",215 lbs,FR,"Delta State, Nigeria"
13,Charles Williams,G,"6' 6""",188 lbs,JR,"Richmond, VA"
15,Phillip Jones,G,"6' 1""",175 lbs,JR,"Atlanta, GA"
20,Michael Barber,F,"6' 9""",225 lbs,FR,"Jackson, MS"
21,Chad Lott,G,"6' 4""",190 lbs,JR,"Shreveport, LA"
23,Jalen Jones,F,"6' 5""",200 lbs,SR,"Kinston, NC"
24,Justin Cotten,G,"5' 11""",180 lbs,JR,"Clinton, MD"
25,Cameron Lewis,F,"6' 8""",235 lbs,SR,"Buffalo, NY"
34,Michael Obindu,F/C,"6' 8""",200 lbs,SR,"Ibusa Delta State, Nigeria"
35,Princewill Anosike,C,"6' 9""",225 lbs,FR,"Lagos, Nigeria"
44,Henry Odunze,F/C,"6' 8""",185 lbs,SO,"Erwin, NC"
NA,Dalique Mingo,G,"6' 2""",200 lbs,SR,"Farmingdale, NY"
