number,name,position,height,weight,class,hometown
0,Jordan Guest,F,"6' 8""",215 lbs,FR,"Rancho Santa Margarita, CA"
1,Garrett Pascoe,G,"6' 3""",180 lbs,FR,"Concord, CA"
2,Tyler Scanlon,F,"6' 7""",215 lbs,JR,"Centreville, VA"
3,Alex Vilarino,G,"6' 2""",180 lbs,FR,"McKinney, TX"
5,Walter Whyte,G/F,"6' 6""",210 lbs,SO,"New Haven, CT"
14,Andrew Petcash,G,"6' 4""",200 lbs,SO,"Pittsburgh, PA"
15,Jonas Harper,G,"6' 2""",190 lbs,FR,"Stamford, CT"
24,Kamali Chambers,G,"5' 11""",180 lbs,SR,"Golden Valley, MN"
25,Adam Mikula,G,"6' 2""",185 lbs,JR,"East Boston, MA"
30,Javante McCoy,G,"6' 5""",180 lbs,SO,"Milwaukee, WI"
32,Jack Hemphill,F,"6' 9""",230 lbs,FR,"Raleigh, NC"
35,Fletcher Tynen,G/F,"6' 7""",195 lbs,FR,"Torrance, CA"
41,Sukhmail Mathon,F,"6' 10""",225 lbs,SO,"Shavertown, PA"
51,Max Mahoney,F,"6' 8""",235 lbs,JR,"Basking Ridge, NJ"
