number,name,position,height,weight,class,hometown
1,Jahvon Quinerly,G,"6' 1""",175 lbs,FR,"Hackensack, NJ"
2,Collin Gillespie,G,"6' 3""",183 lbs,SO,"Warminster, PA"
3,Brandon Slater,F,"6' 7""",205 lbs,FR,"Centerville, VA"
4,Eric Paschall,F,"6' 8""",255 lbs,SR,"Dobbs Ferry, NY"
5,Phil Booth,G,"6' 3""",194 lbs,SR,"Baltimore, MD"
10,Cole Swider,F,"6' 9""",210 lbs,FR,"Portsmouth, RI"
12,Tim Saunders,G,"6' 4""",200 lbs,SR,"Del Mar, CA"
15,Saddiq Bey,F,"6' 8""",220 lbs,FR,"Largo, MD"
21,Dhamir Cosby-Roundtree,F,"6' 9""",226 lbs,SO,"Philadelphia, PA"
22,Peyton Heck,G,"5' 11""",175 lbs,SR,"Wilmington, DE"
23,Jermaine Samuels,F,"6' 7""",220 lbs,SO,"Franklin, MA"
24,Joe Cremo,G,"6' 4""",191 lbs,SR,"Scotia, NY"
31,Kevin Hoehn,G,"6' 1""",180 lbs,SO,"Morristown, NJ"
34,Tim Delaney,F,"6' 8""",224 lbs,JR,"Mullica Hill, NJ"
