number,name,position,height,weight,class,hometown
0,Leland Green,G,"6' 2""",185 lbs,JR,"Los Angeles, CA"
1,Drew Buggs,G,"6' 3""",195 lbs,SO,"Long Beach, CA"
2,Brocke Stepteau,G,"5' 9""",170 lbs,SR,"Dallas, TX"
3,Eddie Stansberry,G,"6' 3""",190 lbs,JR,"San Francisco, CA"
4,Brandon Thomas,G,"6' 4""",190 lbs,JR,"Woodland Hills, CA"
11,Mate Colina,C,"7' 0""",240 lbs,FR,"Melborne, Australia"
12,Jack Purchase,F,"6' 9""",210 lbs,SR,"Melbourne, Australia"
14,Zigmars Raimo,F,"6' 8""",230 lbs,JR,"Madonna, Latvia"
15,Owen Hulland,F,"7' 0""",230 lbs,FR,"Adelaide, Australia"
20,Zoar Nedd,F,"6' 5""",210 lbs,FR,"Kapolei, HI"
23,Sheriff Drammeh,G,"6' 3""",160 lbs,SR,"Stockholm, Sweden"
24,Huthifah Abdeljawad,G,"6' 0""",160 lbs,SO,"Honolulu, HI"
32,Samuta Avea,G/F,"6' 6""",195 lbs,SO,"Hau'ula, HI"
35,Trevor LaCount,F,"6' 7""",185 lbs,SR,"Ventura, CA"
42,Justin Hemsley,G/F,"6' 5""",190 lbs,FR,"Rancho Cucamonga, CA"
44,Dawson Carper,C,"7' 0""",250 lbs,FR,"Colorado Springs, CO"
