number,name,position,height,weight,class,hometown
0,Chancellor Ellis,G,"6' 4""",185 lbs,SO,"Queens, NY"
1,Taishaun Johnson,G,"6' 0""",176 lbs,SR,"Indianapolis, IN"
2,Darius Williams,G,"6' 0""",176 lbs,JR,"Augusta, GA"
3,Gary Blackston,G,"6' 2""",185 lbs,SR,"Baltimore, MD"
4,Antione Lister,G,"6' 3""",165 lbs,JR,"Baltimore, MD"
5,Kevonte Corley,F,"6' 6""",175 lbs,JR,"Nashville, TN"
10,Tyler Singleton,G,"6' 2""",185 lbs,JR,"Dallas, TX"
11,Dennis Jones,G,"6' 1""",170 lbs,SR,"Fort Worth, TX"
12,Elijah Holifield,G,"6' 3""",180 lbs,JR,"Atlanta, GA"
13,Iwin Ellis,F,"6' 7""",205 lbs,SR,"Fort Worth, TX"
14,Leon Sneed,G,"6' 2""",175 lbs,JR,"DeSoto, TX"
15,Gerard Andrus,G,"6' 5""",192 lbs,JR,"Lafayette, LA"
21,Faite Williams,G,"6' 2""",175 lbs,FR,"Dickinson, TX"
22,Tristen Wallace,F,"6' 3""",235 lbs,SO,"Desoto, TX"
22,Jartavius Dobbs,F,"6' 9""",211 lbs,JR,"Aberdeen, MS"
23,Devonte Patterson,F,"6' 7""",205 lbs,JR,"Bridgeport, TX"
30,Juan Hood,G,"5' 9""",180 lbs,SO,"Magnolia, TX"
