number,name,position,height,weight,class,hometown
0,Alani Moore II,G,"5' 10""",170 lbs,JR,"Washington, DC"
1,Quinton Rose,G,"6' 8""",185 lbs,JR,"Rochester, NY"
2,Monty Scott,G,"6' 5""",185 lbs,JR,"Union, NJ"
3,Jasen West,G,"6' 1""",170 lbs,FR,"Orlando, FL"
4,J.P. Moorman II,F,"6' 7""",205 lbs,SO,"Greensboro, NC"
10,Shizz Alston Jr.,G,"6' 4""",180 lbs,SR,"Philadelphia, PA"
11,Trey Lowe,G,"6' 7""",165 lbs,JR,"Ewing, NJ"
13,Quentin Jackson Jr.,G,"6' 2""",180 lbs,JR,"Cary, NC"
14,Arashma Parks,F,"6' 9""",235 lbs,FR,"North Royalton, OH"
15,Nate Pierre-Louis,G,"6' 4""",170 lbs,SO,"Jersey City, NJ"
21,Justyn Hamilton,F,"6' 10""",190 lbs,SO,"Charlotte, NC"
22,De'Vondre Perry,F,"6' 7""",220 lbs,SO,"Baltimore, MD"
23,Damion Moore,C,"6' 11""",225 lbs,JR,"Jackson, MS"
24,Ernest Aflakpui,C,"6' 10""",240 lbs,SR,"Accra, Ghana"
25,Tim Waddington,F,"6' 5""",195 lbs,JR,"Warrington, PA"
32,Anto Keshgegian,G,"6' 3""",185 lbs,JR,"Media, PA"
