number,name,position,height,weight,class,hometown
0,Ty Gadsden,G,"6' 1""",165 lbs,SO,"Charlotte, NC"
1,Jaylen Fornes,G,"6' 3""",210 lbs,JR,"Pamlico, NC"
2,Jeantal Cylla,F,"6' 7""",215 lbs,JR,"Lake Worth, FL"
4,Shawn O'Connell,F,"6' 8""",205 lbs,SR,"Roswell, GA"
5,Jeff Gary,G,"6' 4""",175 lbs,SO,"Colorado Springs, CO"
10,Kai Toews,G,"6' 2""",180 lbs,FR,"Tokyo, Japan"
12,Jay Estime',G,"6' 5""",190 lbs,SO,"Lilburn, GA"
13,Jacque Brown,G,"5' 10""",150 lbs,SR,"Beaufort, NC"
14,Brent Jenkins,G,"6' 5""",195 lbs,FR,NA
15,Devontae Cacok,F,"6' 7""",240 lbs,SR,"Riverdale, GA"
20,Matt Elmore,F,"6' 8""",250 lbs,SO,"Jacksonville, NC"
21,Ty Taylor,G,"6' 3""",170 lbs,JR,"Grandview, MO"
22,Daniel Etoroma,G,"6' 6""",210 lbs,SR,"Raleigh, NC"
30,Jaylen Sims,G,"6' 6""",190 lbs,FR,"Charlotte, NC"
33,Trey Kalina,C,"7' 0""",264 lbs,SR,"Gadsden, AL"
NA,Marten Linssen,F,"6' 8""",240 lbs,SO,"Dusseldorf, Germany"
