number,name,position,height,weight,class,hometown
0,Ramion Burt Jr,F,"6' 8""",220 lbs,JR,"Albany, NY"
1,Jarred Godfrey,G,"6' 5""",185 lbs,FR,"Atlanta, GA"
2,Brian Patrick,G,"6' 5""",200 lbs,JR,"Fort Lauderdale, FL"
5,Tionne Rollins,G,"6' 2""",180 lbs,FR,"Tallahassee, FL"
10,Dee Montgomery,G,"6' 0""",180 lbs,JR,"Horn Lake, MS"
11,Dylan Carl,F,"6' 11""",225 lbs,SO,"Alma, MI"
13,Matt Holba,F,"6' 7""",225 lbs,JR,"Noblesville, IN"
15,Matt Harvey,G,"6' 1""",185 lbs,FR,"Lansing, MI"
31,Josh Inkumsah,F,"6' 7""",265 lbs,FR,"Barrie, ON"
32,Kason Harrell,G,"6' 2""",192 lbs,SR,"Pittsburgh, PA"
33,Matt Weir,G,"6' 1""",180 lbs,SO,"New Concord, OH"
34,Cameron Benford,F,"6' 8""",240 lbs,SO,"Seattle, WA"
35,Rylen Grundy,F,"6' 5""",200 lbs,FR,"South Bend, IN"
41,Marcus DeBerry,G,"6' 5""",195 lbs,JR,"Union City, TN"
55,John Konchar,G,"6' 5""",210 lbs,SR,"West Chicago, IL"
