number,name,position,height,weight,class,hometown
1,Luther Muhammad,G,"6' 3""",185 lbs,FR,"Jersey City, NJ"
2,Musa Jallow,G,"6' 5""",200 lbs,SO,"Bloomington, IN"
3,C.J. Jackson,G,"6' 1""",175 lbs,SR,"Charlotte, NC"
4,Duane Washington Jr.,G,"6' 3""",190 lbs,FR,"Grand Rapids, MI"
10,Justin Ahrens,F,"6' 5""",180 lbs,FR,"Versailles, OH"
13,CJ Walker,G,"6' 1""",195 lbs,JR,"Indianapolis, IN"
14,Joey Lane,G,"6' 1""",180 lbs,SR,"Deerfield, IL"
23,Jaedon LeDee,F,"6' 9""",230 lbs,FR,"Houston, TX"
24,Andre Wesson,F,"6' 6""",220 lbs,JR,"Westerville, OH"
25,Kyle Young,F,"6' 8""",205 lbs,SO,"Canton, OH"
32,Keyshawn Woods,G,"6' 3""",205 lbs,SR,"Gastonia, NC"
34,Kaleb Wesson,F,"6' 9""",270 lbs,SO,"Westerville, OH"
40,Danny Hummer,G,"6' 0""",175 lbs,JR,"Upper Arlington, OH"
42,Harrison Hookfin,F,"6' 5""",220 lbs,FR,"Lebanon, OH"
