number,name,position,height,weight,class,hometown
0,Trey Spencer,G,"6' 4""",180 lbs,JR,"Grenada, MS"
1,Ricky Clemons,G,"6' 2""",180 lbs,FR,"Rolesville, NC"
2,Ja'Cor Nelson,G,"6' 3""",185 lbs,SO,"Hopkins, SC"
3,Chris Clemons,G,"5' 9""",180 lbs,SR,"Raleigh, NC"
4,Noah Saunders,G/F,"6' 6""",195 lbs,JR,"Pittsburgh, PA"
5,Austin Burnette,F,"6' 7""",220 lbs,JR,"Raleigh, NC"
10,Milos Stajcic,F,"6' 10""",230 lbs,FR,"Belgrade, Serbia"
11,Jordan Whitfield,G,"6' 1""",175 lbs,SO,"Raleigh, NC"
12,Jon Ander Cuadra,F,"6' 8""",210 lbs,SR,"Vitoria-Gasteiz, Spain"
13,Billy Phenicie,G,"6' 3""",185 lbs,SO,"The Woodlands, TX"
15,Ladarius Knight,G/F,"6' 5""",190 lbs,FR,"Ashford, AL"
20,Dan Gross,G,"6' 2""",160 lbs,FR,"High Point, NC"
21,Brooks Cluxton,F,"6' 8""",190 lbs,SO,"Oviedo, FL"
22,Cory Gensler,G,"6' 4""",190 lbs,JR,"Cary, NC"
24,Isaac Chatman,G/F,"6' 6""",185 lbs,FR,"Jasper, AL"
25,Andrew Eudy,F/C,"6' 7""",210 lbs,SR,"Lebanon, PA"
