number,name,position,height,weight,class,hometown
0,Mastadi Pitt,G,"6' 1""",210 lbs,SO,"Hampton, VA"
1,BJ Fitzgerald,G,"6' 6""",200 lbs,FR,"Danville, VA"
3,Obi Momah,F,"6' 7""",240 lbs,SR,"Farmington, CT"
4,Joe Bryant Jr.,G,"6' 1""",225 lbs,FR,"Norfolk, VA"
5,Armani Branch,F,"6' 7""",210 lbs,SR,"Hampton, VA"
11,Jermaine Bishop,G,"6' 1""",180 lbs,JR,"Queens, NY"
14,Nic Thomas,G,"6' 2""",185 lbs,JR,"Arlington, TX"
15,C.J. Kelly,G,"6' 5""",190 lbs,FR,"Long Island, NY"
22,Alex Long,F,"6' 8""",225 lbs,SR,"Clinton, MD"
32,Chris Ford,F,"6' 8""",220 lbs,FR,"Chesterfield, VA"
34,Steven Whitley,G,"6' 3""",220 lbs,JR,"Norfolk, VA"
35,Derrik Jamerson Jr.,G,"6' 5""",180 lbs,SR,"Detroit, MI"
45,Jordan Butler,F,"6' 6""",245 lbs,SR,"Hartford, CT"
55,Kyonze Chavis,G,"6' 4""",185 lbs,SO,"Chesapeake, VA"
