number,name,position,height,weight,class,hometown
0,Michael Devoe,G,"6' 4""",188 lbs,FR,"Orlando, FL"
1,James Banks III,F/C,"6' 9""",243 lbs,JR,"Decatur, GA"
2,Shembari Phillips,G,"6' 3""",202 lbs,JR,"Atlanta, GA"
3,Evan Cole,F,"6' 9""",217 lbs,SO,"Cumming, GA"
4,Brandon Alston,G,"6' 5""",203 lbs,SR,"Vienna, VA"
5,Moses Wright,F,"6' 9""",221 lbs,SO,"Raleigh, NC"
10,Jose Alvarado,G,"6' 0""",176 lbs,SO,"Brooklyn, NY"
11,Evan Jester,F,"6' 6""",191 lbs,SO,"Fayetteville, GA"
12,Khalid Moore,F,"6' 6""",200 lbs,FR,"Briarwood, NY"
13,Curtis Haywood II,G,"6' 5""",202 lbs,SO,"Oklahoma City, OK"
24,Sylvester Ogbonda,F,"6' 10""",237 lbs,JR,"Port Harcourt, Nigeria"
32,Avi Schafer,C,"6' 8""",235 lbs,SO,"Osaka, Japan"
34,Abdoulaye Gueye,F,"6' 9""",217 lbs,SR,"Dakar, Senegal"
35,Kristian Sjolund,F,"6' 7""",200 lbs,FR,"Kongsberg, Norway"
45,Shaheed Medlock,G,"6' 5""",196 lbs,JR,"Waycross, GA"
55,Malachi Rice,G,"6' 0""",186 lbs,SO,"Indianapolis, IN"
