number,name,position,height,weight,class,hometown
0,Decardo Day,G,"6' 4""",180 lbs,JR,"Jackson, MS"
1,Troy Baxter Jr.,F,"6' 8""",200 lbs,SO,"Tallahassee, FL"
2,Caleb Catto,G,"6' 5""",190 lbs,FR,"Cape Coral, FL"
3,Christian Carlyle,G,"6' 6""",210 lbs,JR,"Jacksonville, FL"
4,Zach Scott,G,"6' 4""",180 lbs,FR,"Miami, FL"
5,RaySean Scott Jr.,F,"6' 7""",225 lbs,JR,"Compton, CA"
10,Kyle Hoffman,G,"5' 9""",135 lbs,SO,"Lawrence, KS"
11,Schadrac Casimir,G,"5' 10""",170 lbs,SR,"Stamford, CT"
15,Ricky Doyle,F,"6' 10""",240 lbs,SR,"Cape Coral, FL"
20,DeAnte Moore,G,"5' 11""",160 lbs,FR,"Coral Springs, FL"
21,Brady Ernst,F,"6' 10""",230 lbs,JR,"Clinton, IA"
22,Haanif Cheatham,G,"6' 5""",195 lbs,SR,"Fort Lauderdale, FL"
30,Brian Thomas,F,"6' 9""",255 lbs,SO,"Kennesaw, GA"
31,Dinero Mercurius,G,"6' 4""",200 lbs,SR,"Orlando, FL"
33,Dolan Mahoney,G,"6' 2""",185 lbs,SR,"Bradenton, FL"
55,Ryan Rocuant,C,"6' 10""",230 lbs,FR,"Estero, FL"
NA,Malik Hardy,G,"6' 2""",195 lbs,SO,"Miramar, FL"
