number,name,position,height,weight,class,hometown
0,Marquis Godwin,G,"6' 5""",195 lbs,SO,"Hampton, VA"
1,Jason Wade,G,"6' 5""",205 lbs,FR,"Richmond, VA"
2,Justice Kithcart,G,"6' 1""",185 lbs,SO,"Durham, NC"
3,B.J. Stith,G,"6' 5""",205 lbs,SR,"Lawrenceville, VA"
4,Ahmad Caver,G,"6' 2""",175 lbs,SR,"Atlanta, GA"
10,Xavier Green,G,"6' 6""",200 lbs,SO,"Williamsburg, VA"
11,A.J. Oliver II,G,"6' 5""",200 lbs,SO,"Birmingham, AL"
12,Quishon Harris,G,"5' 10""",140 lbs,FR,"Hampton, VA"
13,Aaron Carver,F,"6' 7""",225 lbs,JR,"Elizabeth City, NC"
15,Joe Reece,F,"6' 8""",195 lbs,FR,"St. Louis, MO"
20,Loren Brill,G,"6' 0""",185 lbs,SO,"Gaithersburg, MD"
21,Alfis Pilavios,F,"6' 6""",200 lbs,SO,"Athens, Greece"
22,Kalu Ezikpe,F,"6' 7""",245 lbs,FR,"Lawrenceville, GA"
23,Dajour Dickens,F,"7' 0""",215 lbs,SO,"Hampton, VA"
25,Elbert Robinson III,C,"7' 1""",285 lbs,SR,"Garland, TX"
