number,name,position,height,weight,class,hometown
0,Will Richardson,G,"6' 5""",180 lbs,FR,"Hinesville, GA"
1,Bol Bol,C,"7' 2""",235 lbs,FR,"Olathe, KS"
2,Louis King,F,"6' 9""",205 lbs,FR,"Jersey City, NJ"
3,Payton Pritchard,G,"6' 2""",195 lbs,JR,"West Linn, OR"
4,Ehab Amin,G,"6' 4""",200 lbs,SR,"Alexandria, Egypt"
5,Miles Norris,F,"6' 10""",210 lbs,FR,"San Diego, CA"
10,Victor Bailey Jr.,G,"6' 4""",190 lbs,SO,"Austin, TX"
13,Paul White,F,"6' 9""",230 lbs,SR,"Chicago, IL"
14,Kenny Wooten,F,"6' 9""",235 lbs,SO,"Manteca, CA"
24,Abu Kigab,F,"6' 7""",215 lbs,SO,"St. Catharines, ON"
25,Luke Osborn,G,"6' 6""",215 lbs,SO,"Clackamas, OR"
33,Francis Okoro,F,"6' 9""",235 lbs,FR,"Imo, Nigeria"
54,Will Johnson,G,"6' 1""",180 lbs,FR,"Pacific Palisades, CA"
