number,name,position,height,weight,class,hometown
0,Jahmal McMurray,G,"6' 0""",175 lbs,SR,"Topeka, KS"
1,Feron Hunt,F,"6' 8""",190 lbs,FR,"DeSoto, TX"
3,William Douglas,G,"6' 5""",180 lbs,SO,"Memphis, TN"
5,Nat Dixon,G,"6' 4""",180 lbs,SR,"Panama City, FL"
10,Jarrey Foster,G,"6' 6""",220 lbs,SR,"Houston, TX"
12,James Pyle,G,"6' 3""",175 lbs,JR,"Overland Park, KS"
13,CJ White,G,"6' 5""",185 lbs,FR,"Little Rock, AR"
15,Isiaha Mike,F,"6' 8""",200 lbs,SO,"Scarborough, ON"
20,Grant Youngkin,G,"6' 3""",190 lbs,JR,"Washington, DC"
21,Jahmar Young Jr.,F,"6' 9""",205 lbs,FR,"DeSoto, TX"
22,Luke Wilfong,G,"6' 1""",170 lbs,SO,"Memphis, TN"
24,Everett Ray,F,"6' 7""",220 lbs,SO,"Addison, TX"
25,Ethan Chargois,F,"6' 9""",235 lbs,SO,"Tulsa, OK"
33,Jimmy Whitt Jr.,G,"6' 3""",175 lbs,JR,"Columbia, MO"
