number,name,position,height,weight,class,hometown
0,Michael Baer,F,"6' 6""",200 lbs,SO,"Bettendorf, IA"
1,Maishe Dailey,G,"6' 7""",200 lbs,JR,"Beachwood, OH"
2,Jack Nunge,F,"6' 11""",235 lbs,SO,"Newburgh, IN"
3,Jordan Bohannon,G,"6' 1""",185 lbs,JR,"Marion, IA"
4,Isaiah Moss,G,"6' 5""",208 lbs,JR,"Chicago, IL"
5,CJ Fredrick,G,"6' 3""",190 lbs,FR,"Cincinatti, OH"
10,Joe Wieskamp,F,"6' 6""",205 lbs,FR,"Muscatine, IA"
13,Austin Ash,G,"6' 2""",170 lbs,FR,"Cedar Rapids, IA"
15,Ryan Kriener,F,"6' 9""",255 lbs,JR,"Spirit Lake, IA"
20,Riley Till,F,"6' 7""",205 lbs,SO,"Dubuque, IA"
24,Nicolas Hobbs,G,"6' 2""",200 lbs,SO,"Chicago, IL"
25,Tyler Cook,F,"6' 9""",250 lbs,JR,"St. Louis, MO"
30,Connor McCaffery,G,"6' 5""",205 lbs,FR,"Iowa City, IA"
35,Cordell Pemsl,F,"6' 8""",230 lbs,JR,"Dubuque, IA"
51,Nicholas Baer,F,"6' 7""",218 lbs,SR,"Bettendorf, IA"
55,Luka Garza,F,"6' 11""",245 lbs,SO,"Washington, DC"
