number,name,position,height,weight,class,hometown
0,Xavier Bishop,G,"5' 8""",150 lbs,JR,"Springfield, IL"
1,Marco Smith,G,"6' 2""",165 lbs,SO,"Kansas City, KS"
2,Rob Whitfield,G,"6' 3""",175 lbs,JR,"Raleigh, NC"
3,Brandon McKissic,G,"6' 3""",195 lbs,SO,"Ferguson, MO"
4,Danny Dixon,F,"6' 10""",230 lbs,JR,"Grosse Pointe Park, MI"
5,Jordan Giles,F,"6' 7""",225 lbs,JR,"Tuscaloosa, AL"
10,Will Mangum,F,"6' 7""",195 lbs,FR,"Memphis, TN"
11,Tony Jackson,G/F,"6' 5""",205 lbs,SO,"Montgomery, AL"
12,Kaleb Roy,G,"6' 3""",180 lbs,FR,"Shaker Heights, OH"
13,Jamel Allen,F,"6' 7""",210 lbs,JR,"Brentwood, NY"
15,Kenny Strawbridge,G,"6' 4""",190 lbs,FR,"Rockford, IL"
22,Brandon Suggs,F,"6' 8""",220 lbs,SO,"Rockford, IL"
25,Steve Dulley,G,"6' 3""",200 lbs,SO,"Kansas City, MO"
30,Aleer Leek,F/C,"6' 9""",225 lbs,SR,"Juba, South Sudan"
33,Marvin Nesbitt Jr.,G,"6' 4""",180 lbs,SO,"Chicago, IL"
