number,name,position,height,weight,class,hometown
0,James Gordon IV,F,"6' 5""",225 lbs,SO,"Shelbyville, KY"
1,T.J. Smith,F,"6' 8""",195 lbs,FR,"Matteson, IL"
3,Marreon Jackson,G,"6' 0""",175 lbs,SO,"Cleveland, OH"
11,Spencer Littleson,G,"6' 4""",200 lbs,SO,"Rochester Hills, MI"
13,Jaelan Sanford,G,"6' 4""",200 lbs,SR,"Evansville, IN"
15,AJ Edu,F,"6' 10""",215 lbs,FR,"Colchester, England"
20,Matt Schaffer,G,"6' 1""",185 lbs,JR,"Sylvania, OH"
21,Dylan Alderson,G,"6' 5""",205 lbs,SO,"Clarkston, MI"
22,Blake Williams,G,"6' 0""",185 lbs,SO,"Holland, OH"
23,Willie Jackson,F,"6' 6""",215 lbs,JR,"Cleveland, OH"
24,Keshaun Saunders,G,"6' 5""",190 lbs,FR,"Brampton, ON"
30,Luke Knapke,C,"6' 11""",245 lbs,JR,"Maria Stein, OH"
32,Chris Darrington,G,"6' 1""",185 lbs,SR,"Toledo, OH"
35,Nate Navigato,F,"6' 8""",225 lbs,SR,"Geneva, IL"
41,Logan Hill,F,"6' 7""",215 lbs,FR,"Massillon, OH"
