number,name,position,height,weight,class,hometown
0,Vinnie Shahid,G,"5' 11""",190 lbs,JR,"Minneapolis, MN"
2,Jaxon Knotek,G,"6' 6""",205 lbs,FR,"River Falls, WI"
3,Tyree Eady,G,"6' 5""",215 lbs,FR,"Middleton, WI"
5,Sam Griesel,G/F,"6' 6""",210 lbs,FR,"Lincoln, NE"
11,Jared Samuelson,G,"6' 3""",185 lbs,JR,"Gretna, NE"
13,Chris Quayle,G,"6' 5""",190 lbs,JR,"Riverton, WY"
21,Jarius Cook,G,"6' 3""",180 lbs,FR,"Brooklyn Park, MN"
22,Cameron Hunter,G,"6' 3""",185 lbs,SO,"Olathe, KS"
23,Deng Geu,F,"6' 8""",215 lbs,JR,"Sioux Falls, SD"
24,Tyson Ward,G,"6' 6""",190 lbs,JR,"Tampa, FL"
32,Odell Wilson IV,F,"6' 6""",255 lbs,FR,"Minneapolis, MN"
33,Jordan Horn,G,"6' 2""",195 lbs,SO,"St. Paul, MN"
34,Rocky Kreuser,F,"6' 10""",245 lbs,SO,"White Bear Lake, MN"
44,Jordan Meidinger,C,"7' 0""",240 lbs,FR,"Dickinson, ND"
