number,name,position,height,weight,class,hometown
0,Azariah Seay,G,"6' 4""",175 lbs,FR,"Prattville, AL"
1,Therrell Gosier II,F,"6' 7""",225 lbs,JR,"Miami, FL"
2,Kevin Holston,G,"6' 1""",180 lbs,SO,"Washington, DC"
3,Gene Davis,G,"6' 1""",180 lbs,SR,"Birmingham, AL"
4,Leon Daniels,G/F,"6' 4""",175 lbs,JR,"Atlantic City, NJ"
5,Tobi Ewuosho,G,"6' 5""",175 lbs,JR,"Chicago, IL"
10,Jacoby Ross,G,"5' 9""",165 lbs,SO,"New Orleans, LA"
11,Austin Rogers,G/F,"6' 4""",180 lbs,SO,"Montgomery, AL"
12,Reginald Gee,G,"6' 3""",175 lbs,JR,"Houston, TX"
13,AJ Farrar,G/F,"6' 5""",220 lbs,JR,"Deluth, GA"
14,Ed Jones,F,"6' 8""",205 lbs,SR,"Atlanta, GA"
15,Fausto Pichardo,F,"6' 8""",215 lbs,SR,"New York, NY"
20,John Sellars,G,"6' 3""",165 lbs,FR,"Fort Lauderdale, FL"
21,Travion Hodge,F,"6' 8""",235 lbs,FR,"Bartow, FL"
24,Branden Johnson,C,"6' 8""",205 lbs,SO,"Garfield, OH"
