number,name,position,height,weight,class,hometown
1,Montell McRae,F,"6' 10""",198 lbs,SR,"Cleveland, OH"
2,Jeremy Harris,G,"6' 7""",185 lbs,SR,"Greensboro, NC"
3,Jayvon Graves,G,"6' 3""",193 lbs,SO,"Malvern, OH"
4,Davonta Jordan,G,"6' 2""",187 lbs,JR,"Cocoa, FL"
5,CJ Massinburg,G,"6' 3""",194 lbs,SR,"Dallas, TX"
10,Ronaldo Segu,G,"6' 0""",160 lbs,FR,"Orlando, FL"
11,Jeenathan Williams,F,"6' 5""",203 lbs,FR,"Rochester, NY"
20,Colby Moultrie,G,"6' 3""",190 lbs,SO,"North Tonawanda, NY"
21,Dominic Johnson,F,"6' 5""",230 lbs,SO,"Windsor, ON"
22,Dontay Caruthers,G,"6' 1""",191 lbs,SR,"Rochester, NY"
23,Jamon Bivens,G,"6' 3""",190 lbs,SO,"Atlanta, GA"
24,Tra'Von Fagan,F,"6' 8""",200 lbs,SO,"Waterloo, IA"
33,Nick Perkins,F,"6' 8""",250 lbs,SR,"Ypsilanti, MI"
41,Brock Bertram,C,"6' 11""",249 lbs,SO,"Apple Valley, MN"
NA,Gabe Grant,F,"6' 6""",220 lbs,SR,"Chicago, IL"
NA,Antwain Johnson,G,"6' 2""",197 lbs,SR,"Greenwood, FL"
NA,Giambattista Davis,G/F,"6' 3""",203 lbs,SR,"Buffalo, NY"
NA,Patrick Moore,G,"6' 3""",210 lbs,JR,"Fredonia, NY"
