number,name,position,height,weight,class,hometown
0,New Williams,G,"6' 1""",175 lbs,JR,"Inglewood, CA"
1,Chris Seeley,F,"6' 8""",215 lbs,SO,"Fresno, CA"
3,Johnny McWilliams,G,"6' 6""",200 lbs,JR,"San Marcos, CA"
4,Braxton Huggins,G,"6' 4""",195 lbs,SR,"Bakersfield, CA"
10,Amrit Dhaliwal,G,"5' 11""",165 lbs,FR,"Modesto, CA"
11,Christian Gray,F,"6' 6""",240 lbs,JR,"Moreno Valley, CA"
12,Myles Fitzgerald-Warren,G,"6' 3""",180 lbs,SO,"Portland, OR"
13,Aguir Agau,G,"6' 7""",190 lbs,FR,"Omaha, NE"
20,Sam Bittner,F,"6' 6""",210 lbs,SR,"Las Vegas, NV"
21,Deshon Taylor,G,"6' 2""",185 lbs,SR,"Los Angeles, CA"
32,Nate Grimes,F,"6' 8""",225 lbs,JR,"Las Vegas, NV"
34,Assane Diouf,C,"7' 1""",275 lbs,FR,"Dakar, Senegal"
35,Lazaro Rojas,F/C,"6' 11""",235 lbs,SO,"Sao Jose dos Campos, Brazil"
55,Noah Blackwell,G,"6' 3""",190 lbs,JR,"Roseville, CA"
