number,name,position,height,weight,class,hometown
2,Jordan Allen,G,"6' 4""",195 lbs,SO,"Dover, DE"
3,Noah Buono,G,"6' 5""",175 lbs,FR,"Brick, NJ"
5,Tyrei Randall,G,"6' 5""",165 lbs,SO,"Aurora, CO"
10,Ajiri Ogemuno-Johnson,F,"6' 8""",204 lbs,FR,"Lansdowne, PA"
11,Devine Eke,F,"6' 8""",210 lbs,JR,"Plainfield, NJ"
12,Anthony Durham,G,"6' 3""",200 lbs,SR,"Philadelphia, PA"
13,Frederick Scott,F,"6' 8""",223 lbs,SO,"Munster, IN"
14,Dimencio Vaughn,G/F,"6' 5""",210 lbs,SO,"New York, NY"
15,Karamoko Cisse,F,"6' 7""",225 lbs,SR,"Denver, CO"
20,Tyere Marshall,C,"6' 9""",240 lbs,JR,"Philadelphia, PA"
21,Tyrel Bladen,F,"6' 10""",217 lbs,FR,"Coatesville, PA"
22,Kimar Williams,G,"6' 1""",185 lbs,JR,"Philadelphia, PA"
23,Stevie Jordan,G,"6' 0""",170 lbs,JR,"Bensalem, PA"
24,Ryan O'Leary,G,"6' 5""",185 lbs,FR,"Sayreville, NJ"
32,Ahmad Gilbert,G,"6' 7""",215 lbs,JR,"Philadelphia, PA"
