number,name,position,height,weight,class,hometown
0,TJ Parham,F,"6' 7""",210 lbs,SR,"Chicago, IL"
1,Sandy Cohen III,G,"6' 6""",200 lbs,SR,"Seymour, WI"
2,PJ Pipes,G,"6' 2""",195 lbs,SO,"Woodridge, IL"
5,Bansi King,G,"6' 2""",175 lbs,FR,"Lawrence, KS"
10,Tank Hemphill,F,"6' 6""",190 lbs,JR,"Gary, IN"
11,JayQuan McCloud,G,"6' 2""",195 lbs,JR,"North Chicago, IL"
12,Josh McNair,F,"6' 6""",220 lbs,JR,"Thornton, CO"
13,Trevian Bell,G,"6' 7""",205 lbs,SO,"Joliet, IL"
15,Manny Patterson,F,"6' 8""",220 lbs,SO,"Chicago, IL"
20,Tyrone Powell,F,"6' 5""",210 lbs,SO,"Wauwatosa, WI"
21,Kam Hankerson,G,"6' 5""",200 lbs,JR,"Novi, MI"
24,Jevon Smith,G,"6' 5""",200 lbs,JR,"Milwaukee, WI"
30,Hunter Crist,G,"6' 3""",190 lbs,SO,"Crown Point, IN"
33,Cody Schwartz,G,"6' 9""",220 lbs,JR,"De Pere, WI"
34,Will Chevalier,F,"6' 9""",240 lbs,SO,"Kimberly, WI"
