number,name,position,height,weight,class,hometown
0,Malik Moore,F,"6' 6""",190 lbs,SR,"Asheville, NC"
1,Dalvin White,G,"5' 10""",153 lbs,FR,"Norcross, GA"
2,Everette Hammond,G,"6' 2""",181 lbs,FR,"Silver Spring, MD"
3,Jure Span,G,"6' 4""",175 lbs,SR,"Litija, Slovenia"
4,Brandon Martin,F,"6' 5""",213 lbs,FR,"Elgin, SC"
5,Bryson Mozone,G/F,"6' 6""",183 lbs,FR,"North Augusta, SC"
10,Ross Ryan,C,"6' 9""",221 lbs,FR,"Pickerington, OH"
11,Deion Holmes,G,"6' 2""",188 lbs,SR,"Chesnee, SC"
14,Jordan Furlough,F,"6' 7""",210 lbs,FR,"Myrtle Beach, SC"
15,Pat Welch,G,"5' 11""",181 lbs,SR,"Pembroke, NH"
22,Andrew Tate,F,"6' 6""",188 lbs,SO,"Spartanburg, SC"
23,Thomas Booker,G,"6' 2""",178 lbs,SO,"Nashville, TN"
34,Josh Aldrich,G/F,"6' 7""",200 lbs,FR,"Wilmington, NC"
35,Nevin Zink,C,"6' 9""",219 lbs,FR,"Newtown, CT"
