number,name,position,height,weight,class,hometown
0,Quade Green,G,"6' 0""",170 lbs,SO,"Philadelphia, PA"
2,Ashton Hagans,G,"6' 3""",192 lbs,FR,"Cartersville, GA"
3,Keldon Johnson,G,"6' 6""",211 lbs,FR,"South Hill, VA"
4,Nick Richards,F,"6' 11""",244 lbs,SO,"Kingston, Jamaica"
5,Immanuel Quickley,G,"6' 3""",185 lbs,FR,"Havre de Grace, MD"
10,Jonny David,G,"6' 2""",188 lbs,SR,"Pittsburgh, PA"
12,Brad Calipari,G,"6' 0""",179 lbs,JR,"Franklin Lakes, NJ"
13,Jemarl Baker Jr.,G,"6' 4""",192 lbs,FR,"Menifee, CA"
14,Tyler Herro,G,"6' 5""",195 lbs,FR,"Milwaukee, WI"
21,Zan Payne,G/F,"6' 4""",240 lbs,FR,"Lexington, KY"
22,Reid Travis,F,"6' 8""",238 lbs,SR,"Minneapolis, MN"
23,EJ Montgomery,F,"6' 10""",225 lbs,FR,"Fort Pierce, FL"
25,PJ Washington,F,"6' 8""",228 lbs,SO,"Dallas, TX"
