number,name,position,height,weight,class,hometown
0,Gerald Liddell,F,"6' 8""",200 lbs,FR,"Cibolo, TX"
1,Andrew Jones,G,"6' 4""",180 lbs,JR,"Irving, TX"
2,Matt Coleman III,G,"6' 2""",180 lbs,SO,"Norfolk, VA"
3,Courtney Ramey,G,"6' 3""",185 lbs,FR,"St. Louis, MO"
4,Drayton Whiteside,G,"6' 0""",156 lbs,JR,"Austin, TX"
5,Royce Hamm Jr.,F,"6' 8""",240 lbs,SO,"Houston, TX"
10,Jaxson Hayes,F,"6' 11""",220 lbs,FR,"Loveland, OH"
12,Kerwin Roach II,G,"6' 4""",180 lbs,SR,"Houston, TX"
13,Jase Febres,G,"6' 5""",190 lbs,SO,"Houston, TX"
20,Jericho Sims,F,"6' 9""",240 lbs,SO,"Minneapolis, MN"
21,Dylan Osetkowski,F,"6' 9""",250 lbs,SR,"San Diego, CA"
22,Blake Nevins,G,"6' 5""",205 lbs,SO,"Cypress, TX"
30,Brock Cunningham,F,"6' 6""",215 lbs,FR,"Austin, TX"
33,Kamaka Hepa,F,"6' 9""",225 lbs,FR,"Barrow, AK"
55,Elijah Mitrou-Long,G,"6' 1""",185 lbs,JR,"Mississauga, ON"
