number,name,position,height,weight,class,hometown
0,Ray Salnave,G,"6' 3""",205 lbs,SO,"Elmont, NY"
2,Melik Martin,F,"6' 6""",200 lbs,SO,"York, PA"
3,Deion Hammond,G,"6' 4""",200 lbs,SO,"Mitchellville, MD"
4,Mustapha Traore,F,"6' 8""",210 lbs,JR,"Philadelphia, PA"
5,Nick Rutherford,G,"6' 3""",185 lbs,JR,"Indianapolis, IN"
10,Trevon Gross Jr.,G,"6' 3""",205 lbs,SR,"Jackson, NJ"
11,George Papas,G,"6' 5""",175 lbs,SO,"Jersey City, NJ"
13,Marcus McClary,G,"6' 3""",195 lbs,SO,"Linden, NJ"
14,Dave Calloway Jr.,G,"6' 0""",170 lbs,FR,"Neptune, NJ"
15,Mike James Jr.,G,"6' 0""",170 lbs,FR,"West Hempstead, NY"
21,Nikkei Rutty,F,"6' 8""",225 lbs,FR,"New Rochelle, NY"
24,Louie Pillari,G,"6' 6""",200 lbs,JR,"Tinton Falls, NJ"
25,Samuel Chaput,G,"6' 0""",175 lbs,FR,"Longueuil, PQ"
32,Diago Quinn,C,"6' 9""",255 lbs,SR,"New York, NY"
44,Sam Ibiezugbe,C,"6' 11""",245 lbs,JR,"Simsbury, CT"
