number,name,position,height,weight,class,hometown
0,Jordan Cornish,G,"6' 6""",225 lbs,SR,"New Orleans, LA"
2,Jelly Walker,G,"5' 11""",170 lbs,SO,"Port Washington, NY"
3,Ray Ona Embo,G,"6' 5""",195 lbs,JR,"Lognes, France"
4,Moses Wood,G/F,"6' 8""",190 lbs,FR,"Reno, NV"
5,Connor Crabtree,G,"6' 6""",190 lbs,FR,"Hillsborough, NC"
10,Caleb Daniels,G,"6' 4""",205 lbs,SO,"New Orleans, LA"
11,Bul Ajang,F,"6' 10""",225 lbs,SO,"Jonglei, South Sudan"
12,Kevin Zhang,G/F,"6' 9""",215 lbs,FR,"Shenyang, China"
13,Buay Koka,C,"7' 0""",200 lbs,FR,"Nasir, South Sudan"
15,Grant Quinn,G,"6' 5""",195 lbs,SO,"Lewisville, TX"
21,Samir Sehic,F,"6' 9""",235 lbs,JR,"Cypress, TX"
23,Blake Paul,F,"6' 9""",250 lbs,SR,"New Orleans, LA"
24,Shakwon Barrett,G,"6' 5""",180 lbs,FR,"Toronto, ON"
32,Cameron Galic,G,"6' 6""",205 lbs,SO,"Bethesda, MD"
